Entity,Code,Day,total_vaccinations
Argentina,ARG,2021-02-06,471383
Argentina,ARG,2021-02-07,501152
Argentina,ARG,2021-02-08,511582
Argentina,ARG,2021-02-09,513178
Argentina,ARG,2021-02-10,535303
Argentina,ARG,2021-02-11,572928
Argentina,ARG,2021-02-12,591632
Argentina,ARG,2021-02-13,606245
Argentina,ARG,2021-02-14,609605
Argentina,ARG,2021-02-15,609791
Argentina,ARG,2021-02-16,611169
Argentina,ARG,2021-02-17,612322
Argentina,ARG,2021-02-18,635583
Argentina,ARG,2021-02-19,668654
Argentina,ARG,2021-02-20,707148
Argentina,ARG,2021-02-21,720267
Argentina,ARG,2021-02-22,722234
Argentina,ARG,2021-02-23,746615
Argentina,ARG,2021-02-24,780455
Argentina,ARG,2021-02-25,829832
Argentina,ARG,2021-02-26,903915
Argentina,ARG,2021-02-27,984895
Argentina,ARG,2021-02-28,1025003
Argentina,ARG,2021-03-01,1049169
Argentina,ARG,2021-03-02,1126108
Argentina,ARG,2021-03-03,1181292
Argentina,ARG,2021-03-04,1252461
Argentina,ARG,2021-03-05,1357596
Argentina,ARG,2021-03-07,1526078
Argentina,ARG,2021-03-08,1546699
Argentina,ARG,2021-03-09,1648957
Argentina,ARG,2021-03-10,1774438
Argentina,ARG,2021-03-11,1919074
Argentina,ARG,2021-03-12,2098205
Argentina,ARG,2021-03-13,2294738
Argentina,ARG,2021-03-14,2381429
Argentina,ARG,2021-03-15,2404194
Argentina,ARG,2021-03-16,2541362
Argentina,ARG,2021-03-17,2668103
Argentina,ARG,2021-03-18,2805153
Argentina,ARG,2021-03-19,2939364
Argentina,ARG,2021-03-20,3063864
Argentina,ARG,2021-03-21,3119828
Argentina,ARG,2021-03-22,3142444
Argentina,ARG,2021-03-23,3240731
Argentina,ARG,2021-03-24,3328933
Argentina,ARG,2021-03-25,3365839
Argentina,ARG,2021-03-26,3474415
Argentina,ARG,2021-03-27,3570460
Argentina,ARG,2021-03-28,3625283
Argentina,ARG,2021-03-29,3646068
Argentina,ARG,2021-03-30,3744566
Argentina,ARG,2021-03-31,3891932
Argentina,ARG,2021-04-01,4023017
Argentina,ARG,2021-04-02,4123152
Argentina,ARG,2021-04-03,4178896
Argentina,ARG,2021-04-04,4234505
Argentina,ARG,2021-04-05,4260808
Argentina,ARG,2021-04-06,4404175
Argentina,ARG,2021-04-07,4571819
Argentina,ARG,2021-04-08,4771214
Argentina,ARG,2021-04-09,4956023
Argentina,ARG,2021-04-10,5201468
Argentina,ARG,2021-04-11,5313612
Argentina,ARG,2021-04-12,5390000
Argentina,ARG,2021-04-13,5571878
Argentina,ARG,2021-04-14,5754919
Argentina,ARG,2021-04-15,5935146
Argentina,ARG,2021-04-16,6093016
Argentina,ARG,2021-04-17,6226872
Argentina,ARG,2021-04-18,6288812
Argentina,ARG,2021-04-19,6334554
Argentina,ARG,2021-04-20,6433141
Argentina,ARG,2021-04-21,6550568
Argentina,ARG,2021-04-22,6693438
Argentina,ARG,2021-04-23,6807411
Argentina,ARG,2021-04-24,7017279
Argentina,ARG,2021-04-25,7134949
Argentina,ARG,2021-04-26,7214704
Argentina,ARG,2021-04-27,7386650
Argentina,ARG,2021-04-28,7557986
Argentina,ARG,2021-04-29,7715006
Argentina,ARG,2021-04-30,7865213
Argentina,ARG,2021-05-01,7971470
Argentina,ARG,2021-05-02,7997902
Argentina,ARG,2021-05-03,8039793
Argentina,ARG,2021-05-04,8197011
Argentina,ARG,2021-05-05,8391513
Argentina,ARG,2021-05-06,8591061
Argentina,ARG,2021-05-07,8820691
Argentina,ARG,2021-05-08,9001747
Argentina,ARG,2021-05-09,9082597
Argentina,ARG,2021-05-10,9122759
Argentina,ARG,2021-05-11,9237005
Argentina,ARG,2021-05-12,9383945
Argentina,ARG,2021-05-13,9541511
Argentina,ARG,2021-05-14,9704364
Argentina,ARG,2021-05-15,9862623
Argentina,ARG,2021-05-16,9927783
Argentina,ARG,2021-05-17,10002830
Argentina,ARG,2021-05-18,10193368
Argentina,ARG,2021-05-19,10383925
Argentina,ARG,2021-05-20,10549521
Argentina,ARG,2021-05-21,10758782
Argentina,ARG,2021-05-22,10958659
Argentina,ARG,2021-05-23,11067550
Argentina,ARG,2021-05-24,11149468
Argentina,ARG,2021-05-25,11242209
Argentina,ARG,2021-05-26,11331066
Argentina,ARG,2021-05-27,11503476
Argentina,ARG,2021-05-28,11676733
Argentina,ARG,2021-05-29,11906697
Argentina,ARG,2021-05-30,12119901
Argentina,ARG,2021-05-31,12257297
Argentina,ARG,2021-06-01,12497078
Argentina,ARG,2021-06-02,12801115
Argentina,ARG,2021-06-03,13079195
Argentina,ARG,2021-06-04,13374067
Argentina,ARG,2021-06-05,13730521
Argentina,ARG,2021-06-06,14092493
Argentina,ARG,2021-06-07,14336164
Argentina,ARG,2021-06-08,14663805
Argentina,ARG,2021-06-09,15012734
Argentina,ARG,2021-06-10,15353408
Argentina,ARG,2021-06-11,15730223
Argentina,ARG,2021-06-12,16102741
Argentina,ARG,2021-06-13,16286902
Argentina,ARG,2021-06-14,16382043
Argentina,ARG,2021-06-15,16643769
Argentina,ARG,2021-06-16,16876619
Argentina,ARG,2021-06-17,17172628
Argentina,ARG,2021-06-18,17475935
Argentina,ARG,2021-06-19,17837121
Argentina,ARG,2021-06-20,18085389
Argentina,ARG,2021-06-21,18198899
Argentina,ARG,2021-06-22,18380675
Argentina,ARG,2021-06-23,18646784
Argentina,ARG,2021-06-24,18921680
Argentina,ARG,2021-06-25,19205808
Argentina,ARG,2021-06-26,19499231
Argentina,ARG,2021-06-27,19749468
Argentina,ARG,2021-06-28,19951580
Argentina,ARG,2021-06-29,20221697
Argentina,ARG,2021-06-30,20543325
Argentina,ARG,2021-07-01,20907721
Argentina,ARG,2021-07-02,21310026
Argentina,ARG,2021-07-03,21781425
Argentina,ARG,2021-07-04,22179930
Argentina,ARG,2021-07-05,22444129
Argentina,ARG,2021-07-06,22813398
Argentina,ARG,2021-07-07,23317413
Argentina,ARG,2021-07-08,23722105
Argentina,ARG,2021-07-09,24048381
Argentina,ARG,2021-07-10,24518390
Argentina,ARG,2021-07-11,24616918
Argentina,ARG,2021-07-12,24862187
Argentina,ARG,2021-07-13,25254280
Argentina,ARG,2021-07-14,25718531
Argentina,ARG,2021-07-15,26134815
Argentina,ARG,2021-07-16,26511672
Argentina,ARG,2021-07-17,26934235
Argentina,ARG,2021-07-18,27200110
Argentina,ARG,2021-07-19,27430531
Argentina,ARG,2021-07-20,27825228
Argentina,ARG,2021-07-21,28264151
Argentina,ARG,2021-07-22,28674364
Argentina,ARG,2021-07-23,29075280
Argentina,ARG,2021-07-24,29437762
Argentina,ARG,2021-07-25,29723228
Argentina,ARG,2021-07-26,29880247
Argentina,ARG,2021-07-27,30230385
Argentina,ARG,2021-07-28,30655272
Argentina,ARG,2021-07-29,31075801
Argentina,ARG,2021-07-30,31471074
Argentina,ARG,2021-07-31,31877998
Argentina,ARG,2021-08-01,32148787
Argentina,ARG,2021-08-02,32335391
Argentina,ARG,2021-08-03,32695882
Argentina,ARG,2021-08-04,33335932
Argentina,ARG,2021-08-05,33735965
Argentina,ARG,2021-08-06,34134158
Argentina,ARG,2021-08-07,34430142
Argentina,ARG,2021-08-08,34624926
Argentina,ARG,2021-08-09,34902791
Argentina,ARG,2021-08-10,35247776
Argentina,ARG,2021-08-12,35762492
Argentina,ARG,2021-08-13,36038031
Argentina,ARG,2021-08-14,36387897
Argentina,ARG,2021-08-15,36641694
Argentina,ARG,2021-08-16,36809251
Argentina,ARG,2021-08-17,36941932
Argentina,ARG,2021-08-18,37234519
Argentina,ARG,2021-08-19,37689167
Argentina,ARG,2021-08-20,38145435
Argentina,ARG,2021-08-21,38584379
Argentina,ARG,2021-08-22,38904089
Argentina,ARG,2021-08-23,39133726
Argentina,ARG,2021-08-24,39507845
Argentina,ARG,2021-08-25,39951618
Argentina,ARG,2021-08-26,40407410
Argentina,ARG,2021-08-27,40855178
Argentina,ARG,2021-08-28,41305344
Argentina,ARG,2021-08-29,41625410
Argentina,ARG,2021-08-30,41930538
Argentina,ARG,2021-08-31,42260571
Argentina,ARG,2021-09-01,42792677
Argentina,ARG,2021-09-02,43221929
Argentina,ARG,2021-09-03,43696315
Argentina,ARG,2021-09-04,44049176
Argentina,ARG,2021-09-05,44401437
Argentina,ARG,2021-09-06,44667497
Argentina,ARG,2021-09-07,45177464
Argentina,ARG,2021-09-08,45523595
Argentina,ARG,2021-09-09,45917635
Argentina,ARG,2021-09-10,46299230
Argentina,ARG,2021-09-11,46690888
Argentina,ARG,2021-09-12,46894772
Argentina,ARG,2021-09-13,46995734
Argentina,ARG,2021-09-14,47242831
Argentina,ARG,2021-09-15,47543513
Argentina,ARG,2021-09-16,47936962
Argentina,ARG,2021-09-17,48310770
Argentina,ARG,2021-09-18,48572796
Argentina,ARG,2021-09-19,48830206
Argentina,ARG,2021-09-20,49017568
Argentina,ARG,2021-09-21,49331494
Argentina,ARG,2021-09-22,49729347
Argentina,ARG,2021-09-23,50010169
Argentina,ARG,2021-09-24,50277880
Argentina,ARG,2021-09-25,50575922
Argentina,ARG,2021-09-26,50755054
Argentina,ARG,2021-09-27,50910055
Argentina,ARG,2021-09-28,51153324
Argentina,ARG,2021-09-29,51448854
Argentina,ARG,2021-09-30,51711461
Argentina,ARG,2021-10-01,52019147
Argentina,ARG,2021-10-02,52339299
Argentina,ARG,2021-10-03,52535781
Argentina,ARG,2021-10-04,52688166
Argentina,ARG,2021-10-05,52880909
Argentina,ARG,2021-10-06,53133905
Argentina,ARG,2021-10-07,53386738
Argentina,ARG,2021-10-08,53660061
Argentina,ARG,2021-10-09,53820006
Argentina,ARG,2021-10-10,53980661
Argentina,ARG,2021-10-11,54115894
Argentina,ARG,2021-10-13,54353322
Argentina,ARG,2021-10-14,54714920
Argentina,ARG,2021-10-15,55103707
Argentina,ARG,2021-10-16,55605668
Argentina,ARG,2021-10-19,56217372
Argentina,ARG,2021-10-20,56722315
Argentina,ARG,2021-10-21,56931534
Argentina,ARG,2021-10-22,57329844
Argentina,ARG,2021-10-23,57747212
Argentina,ARG,2021-10-24,58049997
Argentina,ARG,2021-10-25,58128269
Argentina,ARG,2021-10-26,58553162
Argentina,ARG,2021-10-27,58885357
Argentina,ARG,2021-10-28,59221612
Argentina,ARG,2021-10-29,59653179
Argentina,ARG,2021-10-30,59852722
Argentina,ARG,2021-10-31,60055004
Argentina,ARG,2021-11-01,60203627
Argentina,ARG,2021-11-02,60414001
Argentina,ARG,2021-11-03,60488335
Argentina,ARG,2021-11-04,61040687
Argentina,ARG,2021-11-06,61289163
Argentina,ARG,2021-11-07,61652681
Argentina,ARG,2021-11-08,61821032
Argentina,ARG,2021-11-09,61959735
Argentina,ARG,2021-11-10,62161660
Argentina,ARG,2021-11-11,62402836
Argentina,ARG,2021-11-12,62598352
Argentina,ARG,2021-11-13,62795101
Argentina,ARG,2021-11-14,63017438
Argentina,ARG,2021-11-15,64314456
Argentina,ARG,2021-11-17,64965087
Argentina,ARG,2021-11-19,65665103
Argentina,ARG,2021-11-20,65879184
Argentina,ARG,2021-11-21,65993586
Argentina,ARG,2021-11-22,66125697
Argentina,ARG,2021-11-23,66426671
Armenia,ARM,2021-03-31,565
Armenia,ARM,2021-05-09,10727
Armenia,ARM,2021-05-16,19249
Armenia,ARM,2021-05-23,26562
Armenia,ARM,2021-05-30,33529
Armenia,ARM,2021-06-06,46503
Armenia,ARM,2021-06-14,55557
Armenia,ARM,2021-06-20,64293
Armenia,ARM,2021-06-27,74714
Armenia,ARM,2021-07-11,108107
Armenia,ARM,2021-07-18,131080
Armenia,ARM,2021-07-25,152529
Armenia,ARM,2021-08-01,171890
Armenia,ARM,2021-08-08,194902
Armenia,ARM,2021-08-15,220236
Armenia,ARM,2021-08-22,239342
Armenia,ARM,2021-08-29,275138
Armenia,ARM,2021-09-05,303325
Armenia,ARM,2021-09-12,335721
Armenia,ARM,2021-09-19,366779
Armenia,ARM,2021-09-26,408535
Armenia,ARM,2021-10-11,514241
Armenia,ARM,2021-10-17,620698
Armenia,ARM,2021-10-24,709345
Armenia,ARM,2021-10-31,831856
Armenia,ARM,2021-11-07,890797
Armenia,ARM,2021-11-14,1004493
Armenia,ARM,2021-11-21,1110891
Aruba,ABW,2021-03-29,25766
Aruba,ABW,2021-04-10,41096
Aruba,ABW,2021-04-12,43073
Aruba,ABW,2021-04-13,45588
Aruba,ABW,2021-04-14,48200
Aruba,ABW,2021-04-15,50546
Aruba,ABW,2021-04-16,52955
Aruba,ABW,2021-04-17,55582
Aruba,ABW,2021-04-18,55651
Aruba,ABW,2021-04-19,58178
Aruba,ABW,2021-04-20,60379
Aruba,ABW,2021-04-21,62342
Aruba,ABW,2021-04-22,64288
Aruba,ABW,2021-04-23,67950
Aruba,ABW,2021-04-24,69279
Aruba,ABW,2021-04-25,73103
Aruba,ABW,2021-04-26,73360
Aruba,ABW,2021-04-28,74668
Aruba,ABW,2021-04-29,75846
Aruba,ABW,2021-04-30,76865
Aruba,ABW,2021-05-03,77728
Aruba,ABW,2021-05-04,78956
Aruba,ABW,2021-05-05,79502
Aruba,ABW,2021-05-06,79553
Aruba,ABW,2021-05-07,80258
Aruba,ABW,2021-05-08,80699
Aruba,ABW,2021-05-10,81616
Aruba,ABW,2021-05-11,82877
Aruba,ABW,2021-05-12,84239
Aruba,ABW,2021-05-13,85441
Aruba,ABW,2021-05-14,87536
Aruba,ABW,2021-05-15,88602
Aruba,ABW,2021-05-17,91006
Aruba,ABW,2021-05-18,93734
Aruba,ABW,2021-05-19,96007
Aruba,ABW,2021-05-20,97921
Aruba,ABW,2021-05-21,100003
Aruba,ABW,2021-05-22,103395
Aruba,ABW,2021-05-23,108471
Aruba,ABW,2021-05-24,109756
Aruba,ABW,2021-05-25,111377
Aruba,ABW,2021-05-26,111665
Aruba,ABW,2021-05-27,112316
Aruba,ABW,2021-05-28,113098
Aruba,ABW,2021-05-29,113662
Aruba,ABW,2021-05-31,114154
Aruba,ABW,2021-06-01,114632
Aruba,ABW,2021-06-02,115144
Aruba,ABW,2021-06-03,116563
Aruba,ABW,2021-06-04,116577
Aruba,ABW,2021-06-06,116579
Aruba,ABW,2021-06-07,117036
Aruba,ABW,2021-06-08,117696
Aruba,ABW,2021-06-09,118316
Aruba,ABW,2021-06-10,118873
Aruba,ABW,2021-06-11,119395
Aruba,ABW,2021-06-12,121471
Aruba,ABW,2021-06-14,121874
Aruba,ABW,2021-06-15,122269
Aruba,ABW,2021-06-16,122680
Aruba,ABW,2021-06-17,123115
Aruba,ABW,2021-06-18,123571
Aruba,ABW,2021-06-20,123890
Aruba,ABW,2021-06-21,124313
Aruba,ABW,2021-06-22,124332
Aruba,ABW,2021-06-23,124856
Aruba,ABW,2021-06-24,125289
Aruba,ABW,2021-06-27,125290
Aruba,ABW,2021-06-28,125875
Aruba,ABW,2021-06-29,126387
Aruba,ABW,2021-06-30,127256
Aruba,ABW,2021-07-01,127416
Aruba,ABW,2021-07-02,127984
Aruba,ABW,2021-07-05,128575
Aruba,ABW,2021-07-06,129162
Aruba,ABW,2021-07-07,129646
Aruba,ABW,2021-07-08,130121
Aruba,ABW,2021-07-09,130670
Aruba,ABW,2021-07-10,131930
Aruba,ABW,2021-07-12,132344
Aruba,ABW,2021-07-13,132715
Aruba,ABW,2021-07-14,133180
Aruba,ABW,2021-07-15,133727
Aruba,ABW,2021-07-16,133750
Aruba,ABW,2021-07-19,134510
Aruba,ABW,2021-07-20,134521
Aruba,ABW,2021-07-21,134983
Aruba,ABW,2021-07-22,135450
Aruba,ABW,2021-07-23,135509
Aruba,ABW,2021-07-26,135988
Aruba,ABW,2021-07-27,136496
Aruba,ABW,2021-07-28,136907
Aruba,ABW,2021-07-29,137305
Aruba,ABW,2021-07-30,137598
Aruba,ABW,2021-07-31,138509
Aruba,ABW,2021-08-01,138513
Aruba,ABW,2021-08-02,138688
Aruba,ABW,2021-08-03,139043
Aruba,ABW,2021-08-04,139122
Aruba,ABW,2021-08-05,139303
Aruba,ABW,2021-08-06,139566
Aruba,ABW,2021-08-09,139887
Aruba,ABW,2021-08-10,140304
Aruba,ABW,2021-08-11,140901
Aruba,ABW,2021-08-12,141116
Aruba,ABW,2021-08-13,141611
Aruba,ABW,2021-08-16,142033
Aruba,ABW,2021-08-17,142606
Aruba,ABW,2021-08-18,143030
Aruba,ABW,2021-08-19,143396
Aruba,ABW,2021-08-20,143661
Aruba,ABW,2021-08-22,145934
Aruba,ABW,2021-08-23,146254
Aruba,ABW,2021-08-24,146496
Aruba,ABW,2021-08-25,146793
Aruba,ABW,2021-08-26,147080
Aruba,ABW,2021-08-27,147363
Aruba,ABW,2021-08-29,147577
Aruba,ABW,2021-08-30,147653
Aruba,ABW,2021-08-31,148225
Aruba,ABW,2021-09-01,148632
Aruba,ABW,2021-09-02,148867
Aruba,ABW,2021-09-03,149047
Aruba,ABW,2021-09-06,149590
Aruba,ABW,2021-09-07,149690
Aruba,ABW,2021-09-08,149974
Aruba,ABW,2021-09-09,150216
Aruba,ABW,2021-09-10,150466
Aruba,ABW,2021-09-11,151287
Aruba,ABW,2021-09-12,153189
Aruba,ABW,2021-09-13,153193
Aruba,ABW,2021-09-14,153597
Aruba,ABW,2021-09-15,154061
Aruba,ABW,2021-09-16,154447
Aruba,ABW,2021-09-20,154700
Aruba,ABW,2021-09-21,155093
Aruba,ABW,2021-09-22,155119
Aruba,ABW,2021-09-23,155336
Aruba,ABW,2021-09-24,155501
Aruba,ABW,2021-09-25,155609
Aruba,ABW,2021-09-26,155660
Aruba,ABW,2021-09-27,155753
Aruba,ABW,2021-09-28,155908
Aruba,ABW,2021-09-29,156061
Aruba,ABW,2021-09-30,156179
Aruba,ABW,2021-10-01,156355
Aruba,ABW,2021-10-02,156357
Aruba,ABW,2021-10-04,156561
Aruba,ABW,2021-10-05,156764
Aruba,ABW,2021-10-06,157007
Aruba,ABW,2021-10-07,157212
Aruba,ABW,2021-10-08,157355
Aruba,ABW,2021-10-09,157356
Aruba,ABW,2021-10-10,157541
Aruba,ABW,2021-10-12,157665
Aruba,ABW,2021-10-13,157866
Aruba,ABW,2021-10-14,157952
Aruba,ABW,2021-10-15,158065
Aruba,ABW,2021-10-18,158219
Aruba,ABW,2021-10-19,158440
Aruba,ABW,2021-10-20,158552
Aruba,ABW,2021-10-21,158665
Aruba,ABW,2021-10-22,158815
Aruba,ABW,2021-10-25,158921
Aruba,ABW,2021-10-26,159016
Aruba,ABW,2021-10-27,159175
Aruba,ABW,2021-10-28,159250
Aruba,ABW,2021-10-29,159406
Aruba,ABW,2021-11-01,159537
Aruba,ABW,2021-11-02,159631
Aruba,ABW,2021-11-03,159864
Aruba,ABW,2021-11-05,160012
Aruba,ABW,2021-11-08,160097
Aruba,ABW,2021-11-09,160170
Aruba,ABW,2021-11-10,160328
Aruba,ABW,2021-11-11,160438
Aruba,ABW,2021-11-12,160561
Aruba,ABW,2021-11-15,160659
Aruba,ABW,2021-11-16,160750
Aruba,ABW,2021-11-17,160871
Aruba,ABW,2021-11-18,160951
Aruba,ABW,2021-11-19,161112
Aruba,ABW,2021-11-20,161113
Aruba,ABW,2021-11-21,161200
Aruba,ABW,2021-11-22,161207
Aruba,ABW,2021-11-23,161336
Aruba,ABW,2021-11-24,161401
Asia,,2020-12-15,1500000
Asia,,2020-12-19,1500065
Asia,,2020-12-20,1507450
Asia,,2020-12-21,1532356
Asia,,2020-12-22,1576989
Asia,,2020-12-23,1678840
Asia,,2020-12-24,1763333
Asia,,2020-12-25,1802296
Asia,,2020-12-26,1835912
Asia,,2020-12-27,1942467
Asia,,2020-12-28,2083043
Asia,,2020-12-29,2241921
Asia,,2020-12-30,2397908
Asia,,2020-12-31,5559166
Asia,,2021-01-01,5631242
Asia,,2021-01-02,5704400
Asia,,2021-01-03,5856235
Asia,,2021-01-04,6011141
Asia,,2021-01-05,6966819
Asia,,2021-01-06,7213776
Asia,,2021-01-07,7395826
Asia,,2021-01-08,7522213
Asia,,2021-01-09,12191920
Asia,,2021-01-10,12307707
Asia,,2021-01-11,12437869
Asia,,2021-01-12,12616257
Asia,,2021-01-13,13846133
Asia,,2021-01-14,14385506
Asia,,2021-01-15,14927469
Asia,,2021-01-16,15484020
Asia,,2021-01-17,15785122
Asia,,2021-01-18,16420911
Asia,,2021-01-19,17070514
Asia,,2021-01-20,22621676
Asia,,2021-01-21,23245544
Asia,,2021-01-22,24068256
Asia,,2021-01-23,24592941
Asia,,2021-01-24,24933947
Asia,,2021-01-25,25718422
Asia,,2021-01-26,26260935
Asia,,2021-01-27,34876307
Asia,,2021-01-28,36053838
Asia,,2021-01-29,37143668
Asia,,2021-01-30,37773275
Asia,,2021-01-31,39484905
Asia,,2021-02-01,40259415
Asia,,2021-02-02,40889202
Asia,,2021-02-03,48843729
Asia,,2021-02-04,49931986
Asia,,2021-02-05,51125794
Asia,,2021-02-06,51883243
Asia,,2021-02-07,52208518
Asia,,2021-02-08,53006237
Asia,,2021-02-09,63239039
Asia,,2021-02-10,64462398
Asia,,2021-02-11,65398237
Asia,,2021-02-12,66611277
Asia,,2021-02-13,67690857
Asia,,2021-02-14,68197548
Asia,,2021-02-15,69691304
Asia,,2021-02-16,71082448
Asia,,2021-02-17,72642289
Asia,,2021-02-18,74749556
Asia,,2021-02-19,76035745
Asia,,2021-02-20,77435436
Asia,,2021-02-21,77948838
Asia,,2021-02-22,79131401
Asia,,2021-02-23,80641273
Asia,,2021-02-24,82063460
Asia,,2021-02-25,83727014
Asia,,2021-02-26,85090230
Asia,,2021-02-27,86395630
Asia,,2021-02-28,98925151
Asia,,2021-03-01,100417539
Asia,,2021-03-02,102534566
Asia,,2021-03-03,104550294
Asia,,2021-03-04,106987498
Asia,,2021-03-05,109162105
Asia,,2021-03-06,111294233
Asia,,2021-03-07,112436744
Asia,,2021-03-08,115187094
Asia,,2021-03-09,117676570
Asia,,2021-03-10,120524582
Asia,,2021-03-11,121978079
Asia,,2021-03-12,124803895
Asia,,2021-03-13,127281389
Asia,,2021-03-14,140828852
Asia,,2021-03-15,145208898
Asia,,2021-03-16,149023790
Asia,,2021-03-17,152667071
Asia,,2021-03-18,156031187
Asia,,2021-03-19,161661094
Asia,,2021-03-20,175273467
Asia,,2021-03-21,176353220
Asia,,2021-03-22,186936032
Asia,,2021-03-23,193779405
Asia,,2021-03-24,200283154
Asia,,2021-03-25,209463734
Asia,,2021-03-26,219496492
Asia,,2021-03-27,227632130
Asia,,2021-03-28,232878475
Asia,,2021-03-29,239114472
Asia,,2021-03-30,245963515
Asia,,2021-03-31,256278346
Asia,,2021-04-01,268569732
Asia,,2021-04-02,280828178
Asia,,2021-04-03,287588465
Asia,,2021-04-04,294945774
Asia,,2021-04-05,302941189
Asia,,2021-04-06,312370130
Asia,,2021-04-07,320097296
Asia,,2021-04-08,332648143
Asia,,2021-04-09,343332596
Asia,,2021-04-10,352220545
Asia,,2021-04-11,359005772
Asia,,2021-04-12,369282901
Asia,,2021-04-13,377021932
Asia,,2021-04-14,385391851
Asia,,2021-04-15,394236744
Asia,,2021-04-16,401801949
Asia,,2021-04-17,407855562
Asia,,2021-04-18,413549394
Asia,,2021-04-19,421146795
Asia,,2021-04-20,426877188
Asia,,2021-04-21,436466914
Asia,,2021-04-22,448781396
Asia,,2021-04-23,456253682
Asia,,2021-04-24,461458896
Asia,,2021-04-25,473683210
Asia,,2021-04-26,483370279
Asia,,2021-04-27,494690079
Asia,,2021-04-28,508608476
Asia,,2021-04-29,522545270
Asia,,2021-04-30,538719538
Asia,,2021-05-01,546377909
Asia,,2021-05-02,552787816
Asia,,2021-05-03,560346968
Asia,,2021-05-04,571212372
Asia,,2021-05-05,580266267
Asia,,2021-05-06,593702588
Asia,,2021-05-07,609345416
Asia,,2021-05-08,622004272
Asia,,2021-05-09,630716481
Asia,,2021-05-10,645712887
Asia,,2021-05-11,661332262
Asia,,2021-05-12,676618620
Asia,,2021-05-13,693589633
Asia,,2021-05-14,709981172
Asia,,2021-05-15,725105283
Asia,,2021-05-16,741379063
Asia,,2021-05-17,760642242
Asia,,2021-05-18,779198457
Asia,,2021-05-19,796128605
Asia,,2021-05-20,818996904
Asia,,2021-05-21,839062197
Asia,,2021-05-22,857224483
Asia,,2021-05-23,873528375
Asia,,2021-05-24,895924947
Asia,,2021-05-25,920074861
Asia,,2021-05-26,945362766
Asia,,2021-05-27,969394961
Asia,,2021-05-28,992480600
Asia,,2021-05-29,1015938244
Asia,,2021-05-30,1038582790
Asia,,2021-05-31,1065655129
Asia,,2021-06-01,1093509744
Asia,,2021-06-02,1122439610
Asia,,2021-06-03,1147372665
Asia,,2021-06-04,1176739133
Asia,,2021-06-05,1200167943
Asia,,2021-06-06,1219633057
Asia,,2021-06-07,1242479962
Asia,,2021-06-08,1266336387
Asia,,2021-06-09,1290838416
Asia,,2021-06-10,1319019390
Asia,,2021-06-11,1344694459
Asia,,2021-06-12,1366680120
Asia,,2021-06-13,1387409978
Asia,,2021-06-14,1407190256
Asia,,2021-06-15,1436508194
Asia,,2021-06-16,1467179563
Asia,,2021-06-17,1499680359
Asia,,2021-06-18,1532347214
Asia,,2021-06-19,1561113318
Asia,,2021-06-20,1587518458
Asia,,2021-06-21,1622322019
Asia,,2021-06-22,1654951635
Asia,,2021-06-23,1687198487
Asia,,2021-06-24,1723537718
Asia,,2021-06-25,1758852926
Asia,,2021-06-26,1792160834
Asia,,2021-06-27,1820869505
Asia,,2021-06-28,1850040313
Asia,,2021-06-29,1881006661
Asia,,2021-06-30,1907570272
Asia,,2021-07-01,1940718742
Asia,,2021-07-02,1965359751
Asia,,2021-07-03,1991577163
Asia,,2021-07-04,2009925438
Asia,,2021-07-05,2031817170
Asia,,2021-07-06,2053653692
Asia,,2021-07-07,2074847182
Asia,,2021-07-08,2103346299
Asia,,2021-07-09,2120489152
Asia,,2021-07-10,2141230102
Asia,,2021-07-11,2155749834
Asia,,2021-07-12,2173888253
Asia,,2021-07-13,2197493692
Asia,,2021-07-14,2222702330
Asia,,2021-07-15,2246563014
Asia,,2021-07-16,2268831673
Asia,,2021-07-17,2288840715
Asia,,2021-07-18,2302106289
Asia,,2021-07-19,2326040828
Asia,,2021-07-20,2347905714
Asia,,2021-07-21,2369718417
Asia,,2021-07-22,2396856294
Asia,,2021-07-23,2423317733
Asia,,2021-07-24,2446336498
Asia,,2021-07-25,2466142842
Asia,,2021-07-26,2497981820
Asia,,2021-07-27,2527586006
Asia,,2021-07-28,2558227999
Asia,,2021-07-29,2592828757
Asia,,2021-07-30,2624910406
Asia,,2021-07-31,2648294183
Asia,,2021-08-01,2681499611
Asia,,2021-08-02,2712228674
Asia,,2021-08-03,2755421430
Asia,,2021-08-04,2789386865
Asia,,2021-08-05,2819917923
